,date_oil,area_unique,oil_price,oil_unique
0,2022-01-01,a-1,1945.47,o-02
1,2022-01-02,a-1,1945.95,o-02
2,2022-01-03,a-1,1946.46,o-02
3,2022-01-04,a-1,1945.77,o-02
4,2022-01-05,a-1,1945.82,o-02
5,2022-01-06,a-1,1944.97,o-02
6,2022-01-07,a-1,1946.03,o-02
7,2022-01-08,a-1,1944.27,o-02
8,2022-01-09,a-1,1944.77,o-02
9,2022-01-10,a-1,1944.96,o-02
10,2022-01-11,a-1,1945.62,o-02
11,2022-01-12,a-1,1946.08,o-02
12,2022-01-13,a-1,1946.34,o-02
13,2022-01-14,a-1,1946.59,o-02
14,2022-01-15,a-1,1948.59,o-02
15,2022-01-16,a-1,1948.99,o-02
16,2022-01-17,a-1,1947.57,o-02
17,2022-01-18,a-1,1951.12,o-02
18,2022-01-19,a-1,1953.37,o-02
19,2022-01-20,a-1,1959.97,o-02
20,2022-01-21,a-1,1962.05,o-02
21,2022-01-22,a-1,1962.96,o-02
22,2022-01-23,a-1,1963.28,o-02
23,2022-01-24,a-1,1963.84,o-02
24,2022-01-25,a-1,1968.37,o-02
25,2022-01-26,a-1,1970.46,o-02
26,2022-01-27,a-1,1974.1,o-02
27,2022-01-28,a-1,1975.51,o-02
28,2022-01-29,a-1,1975.23,o-02
29,2022-01-30,a-1,1975.52,o-02
30,2022-01-31,a-1,1977.61,o-02
31,2022-02-01,a-1,1984.09,o-02
32,2022-02-02,a-1,1984.77,o-02
33,2022-02-03,a-1,1987.09,o-02
34,2022-02-04,a-1,1991.66,o-02
35,2022-02-05,a-1,1991.88,o-02
36,2022-02-06,a-1,1994.46,o-02
37,2022-02-07,a-1,1995.36,o-02
38,2022-02-08,a-1,2000.18,o-02
39,2022-02-09,a-1,2014.43,o-02
40,2022-02-10,a-1,2016.81,o-02
41,2022-02-11,a-1,2017.92,o-02
42,2022-02-12,a-1,2019.05,o-02
43,2022-02-13,a-1,2019.5,o-02
44,2022-02-14,a-1,2022.23,o-02
45,2022-02-15,a-1,2023.64,o-02
46,2022-02-16,a-1,2029.85,o-02
47,2022-02-17,a-1,2031.49,o-02
48,2022-02-18,a-1,2034.11,o-02
49,2022-02-19,a-1,2033.92,o-02
50,2022-02-20,a-1,2035.56,o-02
51,2022-02-21,a-1,2037.61,o-02
52,2022-02-22,a-1,2039.91,o-02
53,2022-02-23,a-1,2043.34,o-02
54,2022-02-24,a-1,2044.55,o-02
55,2022-02-25,a-1,2045.84,o-02
56,2022-02-26,a-1,2050.2,o-02
57,2022-02-27,a-1,2051.11,o-02
58,2022-02-28,a-1,2051.3,o-02
59,2022-03-01,a-1,2062.39,o-02
60,2022-03-02,a-1,2064.21,o-02
61,2022-03-03,a-1,2070.38,o-02
62,2022-03-04,a-1,2085.01,o-02
63,2022-03-05,a-1,2100.95,o-02
64,2022-03-06,a-1,2106.03,o-02
65,2022-03-07,a-1,2115.86,o-02
66,2022-03-08,a-1,2146.99,o-02
67,2022-03-09,a-1,2173.16,o-02
68,2022-03-10,a-1,2196.04,o-02
69,2022-03-11,a-1,2225.54,o-02
70,2022-03-12,a-1,2255.97,o-02
71,2022-03-13,a-1,2258.64,o-02
72,2022-03-14,a-1,2270.94,o-02
73,2022-03-15,a-1,2294.03,o-02
74,2022-03-16,a-1,2300.86,o-02
75,2022-03-17,a-1,2301.39,o-02
76,2022-03-18,a-1,2299.32,o-02
77,2022-03-19,a-1,2298.98,o-02
78,2022-03-20,a-1,2298.56,o-02
79,2022-03-21,a-1,2298.57,o-02
80,2022-03-22,a-1,2294.42,o-02
81,2022-03-23,a-1,2293.76,o-02
82,2022-03-24,a-1,2291.34,o-02
83,2022-03-25,a-1,2285.96,o-02
84,2022-03-26,a-1,2283.19,o-02
85,2022-03-27,a-1,2283.3,o-02
86,2022-03-28,a-1,2284.85,o-02
87,2022-03-29,a-1,2290.5,o-02
88,2022-03-30,a-1,2288.62,o-02
89,2022-03-31,a-1,2288.32,o-02
90,2022-04-01,a-1,2287.34,o-02
91,2022-04-02,a-1,2276.99,o-02
92,2022-04-03,a-1,2270.93,o-02
93,2022-04-04,a-1,2271.28,o-02
94,2022-04-05,a-1,2263.2,o-02
95,2022-04-06,a-1,2267.33,o-02
96,2022-04-07,a-1,2265.48,o-02
97,2022-04-08,a-1,2263.56,o-02
98,2022-04-09,a-1,2261.33,o-02
99,2022-04-10,a-1,2257.89,o-02
100,2022-04-11,a-1,2258.5,o-02
101,2022-04-12,a-1,2261.02,o-02
102,2022-04-13,a-1,2259.34,o-02
103,2022-04-14,a-1,2258.7,o-02
104,2022-04-15,a-1,2257.53,o-02
105,2022-04-16,a-1,2256.07,o-02
106,2022-04-17,a-1,2255.99,o-02
107,2022-04-18,a-1,2256.81,o-02
108,2022-04-19,a-1,2253.21,o-02
109,2022-04-20,a-1,2251.77,o-02
110,2022-04-21,a-1,2249.58,o-02
111,2022-04-22,a-1,2250.24,o-02
112,2022-04-23,a-1,2249.29,o-02
113,2022-04-24,a-1,2248.13,o-02
114,2022-04-25,a-1,2256.07,o-02
115,2022-04-26,a-1,2260.36,o-02
116,2022-04-27,a-1,2262.94,o-02
117,2022-04-28,a-1,2264.79,o-02
118,2022-04-29,a-1,2266.51,o-02
119,2022-04-30,a-1,2268.08,o-02
120,2022-05-01,a-1,2224.47,o-02
121,2022-05-02,a-1,2217.43,o-02
122,2022-05-03,a-1,2205.11,o-02
123,2022-05-04,a-1,2207.09,o-02
124,2022-05-05,a-1,2206.64,o-02
125,2022-05-06,a-1,2206.74,o-02
126,2022-05-07,a-1,2207.94,o-02
127,2022-05-08,a-1,2208.84,o-02
128,2022-05-09,a-1,2213.61,o-02
129,2022-05-10,a-1,2229.3,o-02
130,2022-05-11,a-1,2232.93,o-02
131,2022-05-12,a-1,2234.95,o-02
132,2022-05-13,a-1,2241.22,o-02
133,2022-05-14,a-1,2244.38,o-02
134,2022-05-15,a-1,2240.9,o-02
135,2022-05-16,a-1,2242.14,o-02
136,2022-05-17,a-1,2254.09,o-02
137,2022-05-18,a-1,2255.6,o-02
138,2022-05-19,a-1,2260.01,o-02
139,2022-05-20,a-1,2268.39,o-02
140,2022-05-21,a-1,2275.35,o-02
141,2022-05-22,a-1,2278.0,o-02
142,2022-05-23,a-1,2283.64,o-02
143,2022-05-24,a-1,2296.27,o-02
144,2022-05-25,a-1,2300.8,o-02
145,2022-05-26,a-1,2306.83,o-02
146,2022-05-27,a-1,2309.79,o-02
147,2022-05-28,a-1,2312.41,o-02
148,2022-05-29,a-1,2311.72,o-02
149,2022-05-30,a-1,2316.11,o-02
150,2022-05-31,a-1,2319.17,o-02
151,2022-06-01,a-1,2314.6,o-02
152,2022-06-02,a-1,2319.1,o-02
153,2022-06-03,a-1,2320.81,o-02
154,2022-06-04,a-1,2322.75,o-02
155,2022-06-05,a-1,2325.71,o-02
156,2022-06-06,a-1,2328.38,o-02
157,2022-06-07,a-1,2329.93,o-02
158,2022-06-08,a-1,2335.21,o-02
159,2022-06-09,a-1,2342.26,o-02
160,2022-06-10,a-1,2351.51,o-02
161,2022-06-11,a-1,2350.58,o-02
162,2022-06-12,a-1,2350.24,o-02
163,2022-06-13,a-1,2360.74,o-02
164,2022-06-14,a-1,2371.67,o-02
165,2022-06-15,a-1,2376.14,o-02
166,2022-06-16,a-1,2379.67,o-02
167,2022-06-17,a-1,2385.42,o-02
168,2022-06-18,a-1,2387.8,o-02
169,2022-06-19,a-1,2389.33,o-02
170,2022-06-20,a-1,2391.86,o-02
171,2022-06-21,a-1,2401.49,o-02
172,2022-06-22,a-1,2410.73,o-02
173,2022-06-23,a-1,2416.85,o-02
174,2022-06-24,a-1,2425.16,o-02
175,2022-06-25,a-1,2426.56,o-02
176,2022-06-26,a-1,2428.37,o-02
177,2022-06-27,a-1,2432.84,o-02
178,2022-06-28,a-1,2434.27,o-02
179,2022-06-29,a-1,2435.22,o-02
180,2022-06-30,a-1,2436.74,o-02
181,2022-07-01,a-1,2400.33,o-02
182,2022-07-02,a-1,2397.07,o-02
183,2022-07-03,a-1,2396.41,o-02
184,2022-07-04,a-1,2394.65,o-02
185,2022-07-05,a-1,2391.47,o-02
186,2022-07-06,a-1,2389.73,o-02
187,2022-07-07,a-1,2387.64,o-02
188,2022-07-08,a-1,2380.76,o-02
189,2022-07-09,a-1,2375.04,o-02
190,2022-07-10,a-1,2372.41,o-02
191,2022-07-11,a-1,2374.5,o-02
192,2022-07-12,a-1,2367.54,o-02
193,2022-07-13,a-1,2360.08,o-02
194,2022-07-14,a-1,2352.98,o-02
195,2022-07-15,a-1,2343.75,o-02
196,2022-07-16,a-1,2335.04,o-02
197,2022-07-17,a-1,2332.48,o-02
198,2022-07-18,a-1,2334.93,o-02
199,2022-07-19,a-1,2320.72,o-02
200,2022-07-20,a-1,2311.27,o-02
201,2022-07-21,a-1,2305.13,o-02
202,2022-07-22,a-1,2299.97,o-02
203,2022-07-23,a-1,2287.36,o-02
204,2022-07-24,a-1,2285.37,o-02
205,2022-07-25,a-1,2282.77,o-02
206,2022-07-26,a-1,2270.61,o-02
207,2022-07-27,a-1,2262.37,o-02
208,2022-07-28,a-1,2251.07,o-02
209,2022-07-29,a-1,2242.2,o-02
210,2022-07-30,a-1,2233.96,o-02
211,2022-07-31,a-1,2232.44,o-02
212,2022-08-01,a-1,2232.29,o-02
213,2022-08-02,a-1,2230.5,o-02
214,2022-08-03,a-1,2216.71,o-02
215,2022-08-04,a-1,2207.01,o-02
216,2022-08-05,a-1,2199.76,o-02
217,2022-08-06,a-1,2191.42,o-02
218,2022-08-07,a-1,2190.29,o-02
219,2022-08-08,a-1,2190.36,o-02
220,2022-08-09,a-1,2175.84,o-02
221,2022-08-10,a-1,2166.52,o-02
222,2022-08-11,a-1,2158.64,o-02
223,2022-08-12,a-1,2154.23,o-02
224,2022-08-13,a-1,2146.0,o-02
225,2022-08-14,a-1,2143.21,o-02
226,2022-08-15,a-1,2143.62,o-02
227,2022-08-16,a-1,2140.61,o-02
228,2022-08-17,a-1,2133.44,o-02
229,2022-08-18,a-1,2129.94,o-02
230,2022-08-19,a-1,2123.88,o-02
231,2022-08-20,a-1,2119.2,o-02
232,2022-08-21,a-1,2118.63,o-02
233,2022-08-22,a-1,2115.92,o-02
234,2022-08-23,a-1,2112.2,o-02
235,2022-08-24,a-1,2109.89,o-02
236,2022-08-25,a-1,2109.65,o-02
237,2022-08-26,a-1,2107.62,o-02
238,2022-08-27,a-1,2102.66,o-02
239,2022-08-28,a-1,2102.48,o-02
240,2022-08-29,a-1,2106.91,o-02
241,2022-08-30,a-1,2106.97,o-02
242,2022-08-31,a-1,2107.64,o-02
243,2022-09-01,a-1,2107.95,o-02
244,2022-09-02,a-1,2107.67,o-02
245,2022-09-03,a-1,2103.49,o-02
246,2022-09-04,a-1,2106.41,o-02
247,2022-09-05,a-1,2110.42,o-02
248,2022-09-06,a-1,2109.87,o-02
249,2022-09-07,a-1,2108.7,o-02
250,2022-09-08,a-1,2107.37,o-02
251,2022-09-09,a-1,2104.63,o-02
252,2022-09-10,a-1,2102.8,o-02
253,2022-09-11,a-1,2102.79,o-02
254,2022-09-12,a-1,2103.85,o-02
255,2022-09-13,a-1,2104.01,o-02
256,2022-09-14,a-1,2103.68,o-02
257,2022-09-15,a-1,2103.24,o-02
258,2022-09-16,a-1,2102.29,o-02
259,2022-09-17,a-1,2095.06,o-02
260,2022-09-18,a-1,2095.51,o-02
261,2022-09-19,a-1,2099.16,o-02
262,2022-09-20,a-1,2098.56,o-02
263,2022-09-21,a-1,2095.21,o-02
264,2022-09-22,a-1,2084.76,o-02
265,2022-09-23,a-1,2079.18,o-02
266,2022-09-24,a-1,2070.55,o-02
267,2022-09-25,a-1,2068.9,o-02
268,2022-09-26,a-1,2071.3,o-02
269,2022-09-27,a-1,2067.33,o-02
270,2022-09-28,a-1,2062.44,o-02
271,2022-09-29,a-1,2059.0,o-02
272,2022-09-30,a-1,2052.79,o-02
273,2022-10-01,a-1,2046.12,o-02
274,2022-10-02,a-1,2045.44,o-02
275,2022-10-03,a-1,2048.81,o-02
276,2022-10-04,a-1,2046.62,o-02
277,2022-10-05,a-1,2042.88,o-02
278,2022-10-06,a-1,2038.98,o-02
279,2022-10-07,a-1,2036.67,o-02
280,2022-10-08,a-1,2030.96,o-02
281,2022-10-09,a-1,2033.45,o-02
282,2022-10-10,a-1,2036.27,o-02
283,2022-10-11,a-1,2037.65,o-02
284,2022-10-12,a-1,2037.41,o-02
285,2022-10-13,a-1,2038.06,o-02
286,2022-10-14,a-1,2037.03,o-02
287,2022-10-15,a-1,2033.53,o-02
288,2022-10-16,a-1,2035.29,o-02
289,2022-10-17,a-1,2037.63,o-02
290,2022-10-18,a-1,2038.47,o-02
291,2022-10-19,a-1,2038.72,o-02
292,2022-10-20,a-1,2039.45,o-02
293,2022-10-21,a-1,2039.16,o-02
294,2022-10-22,a-1,2034.56,o-02
295,2022-10-23,a-1,2033.86,o-02
296,2022-10-24,a-1,2037.87,o-02
297,2022-10-25,a-1,2036.53,o-02
298,2022-10-26,a-1,2035.98,o-02
299,2022-10-27,a-1,2035.87,o-02
300,2022-10-28,a-1,2034.8,o-02
301,2022-10-29,a-1,2030.32,o-02
302,2022-10-30,a-1,2030.03,o-02
303,2022-10-31,a-1,2033.92,o-02
304,2022-11-01,a-1,2033.59,o-02
305,2022-11-02,a-1,2031.48,o-02
306,2022-11-03,a-1,2031.18,o-02
307,2022-11-04,a-1,2031.14,o-02
308,2022-11-05,a-1,2026.27,o-02
309,2022-11-06,a-1,2026.9,o-02
310,2022-11-07,a-1,2029.81,o-02
311,2022-11-08,a-1,2031.13,o-02
312,2022-11-09,a-1,2031.47,o-02
313,2022-11-10,a-1,2030.34,o-02
314,2022-11-11,a-1,2031.04,o-02
315,2022-11-12,a-1,2027.14,o-02
316,2022-11-13,a-1,2028.25,o-02
317,2022-11-14,a-1,2030.1,o-02
318,2022-11-15,a-1,2031.46,o-02
319,2022-11-16,a-1,2029.79,o-02
320,2022-11-17,a-1,2029.22,o-02
321,2022-11-18,a-1,2027.96,o-02
322,2022-11-19,a-1,2021.06,o-02
323,2022-11-20,a-1,2021.06,o-02
324,2022-11-21,a-1,2023.0,o-02
325,2022-11-22,a-1,2020.03,o-02
326,2022-11-23,a-1,2017.51,o-02
327,2022-11-24,a-1,2015.46,o-02
328,2022-11-25,a-1,2013.94,o-02
329,2022-11-26,a-1,2012.43,o-02
330,2022-11-27,a-1,2012.05,o-02
331,2022-11-28,a-1,2013.74,o-02
332,2022-11-29,a-1,2011.71,o-02
333,2022-11-30,a-1,2015.46,o-02
334,2022-12-01,a-1,2020.56,o-02
335,2022-12-02,a-1,2026.84,o-02
336,2022-12-03,a-1,2028.8,o-02
337,2022-12-04,a-1,2027.12,o-02
338,2022-12-05,a-1,2027.4,o-02
339,2022-12-06,a-1,2025.01,o-02
340,2022-12-07,a-1,2019.65,o-02
341,2022-12-08,a-1,2017.06,o-02
342,2022-12-09,a-1,2010.34,o-02
343,2022-12-10,a-1,1998.56,o-02
344,2022-12-11,a-1,1994.62,o-02
345,2022-12-12,a-1,1986.14,o-02
346,2022-12-13,a-1,1970.41,o-02
347,2022-12-14,a-1,1955.49,o-02
348,2022-12-15,a-1,1953.83,o-02
349,2022-12-16,a-1,1950.28,o-02
350,2022-12-17,a-1,1940.78,o-02
351,2022-12-18,a-1,1939.66,o-02
352,2022-12-19,a-1,1941.8,o-02
353,2022-12-20,a-1,1936.96,o-02
354,2022-12-21,a-1,1933.31,o-02
355,2022-12-22,a-1,1930.74,o-02
356,2022-12-23,a-1,1929.69,o-02
357,2022-12-24,a-1,1927.69,o-02
358,2022-12-25,a-1,1926.85,o-02
359,2022-12-26,a-1,1925.9,o-02
360,2022-12-27,a-1,1926.09,o-02
361,2022-12-28,a-1,1926.12,o-02
362,2022-12-29,a-1,1924.52,o-02
363,2022-12-30,a-1,1923.96,o-02
364,2022-12-31,a-1,1923.56,o-02
365,2022-01-01,a-2,1838.68,o-02
366,2022-01-02,a-2,1837.07,o-02
367,2022-01-03,a-2,1838.16,o-02
368,2022-01-04,a-2,1836.6,o-02
369,2022-01-05,a-2,1836.34,o-02
370,2022-01-06,a-2,1838.29,o-02
371,2022-01-07,a-2,1838.55,o-02
372,2022-01-08,a-2,1840.09,o-02
373,2022-01-09,a-2,1840.09,o-02
374,2022-01-10,a-2,1840.22,o-02
375,2022-01-11,a-2,1842.26,o-02
376,2022-01-12,a-2,1841.87,o-02
377,2022-01-13,a-2,1843.79,o-02
378,2022-01-14,a-2,1842.62,o-02
379,2022-01-15,a-2,1846.78,o-02
380,2022-01-16,a-2,1847.43,o-02
381,2022-01-17,a-2,1848.86,o-02
382,2022-01-18,a-2,1850.27,o-02
383,2022-01-19,a-2,1852.22,o-02
384,2022-01-20,a-2,1856.44,o-02
385,2022-01-21,a-2,1857.91,o-02
386,2022-01-22,a-2,1859.08,o-02
387,2022-01-23,a-2,1859.34,o-02
388,2022-01-24,a-2,1860.12,o-02
389,2022-01-25,a-2,1861.68,o-02
390,2022-01-26,a-2,1865.05,o-02
391,2022-01-27,a-2,1870.44,o-02
392,2022-01-28,a-2,1871.94,o-02
393,2022-01-29,a-2,1874.79,o-02
394,2022-01-30,a-2,1874.79,o-02
395,2022-01-31,a-2,1877.03,o-02
396,2022-02-01,a-2,1877.03,o-02
397,2022-02-02,a-2,1876.61,o-02
398,2022-02-03,a-2,1874.53,o-02
399,2022-02-04,a-2,1879.08,o-02
400,2022-02-05,a-2,1890.7,o-02
401,2022-02-06,a-2,1893.66,o-02
402,2022-02-07,a-2,1894.06,o-02
403,2022-02-08,a-2,1894.84,o-02
404,2022-02-09,a-2,1899.52,o-02
405,2022-02-10,a-2,1908.22,o-02
406,2022-02-11,a-2,1909.45,o-02
407,2022-02-12,a-2,1912.96,o-02
408,2022-02-13,a-2,1913.75,o-02
409,2022-02-14,a-2,1915.01,o-02
410,2022-02-15,a-2,1915.93,o-02
411,2022-02-16,a-2,1919.36,o-02
412,2022-02-17,a-2,1923.31,o-02
413,2022-02-18,a-2,1923.87,o-02
414,2022-02-19,a-2,1929.38,o-02
415,2022-02-20,a-2,1932.23,o-02
416,2022-02-21,a-2,1931.39,o-02
417,2022-02-22,a-2,1934.87,o-02
418,2022-02-23,a-2,1936.82,o-02
419,2022-02-24,a-2,1941.86,o-02
420,2022-02-25,a-2,1945.75,o-02
421,2022-02-26,a-2,1949.99,o-02
422,2022-02-27,a-2,1950.04,o-02
423,2022-02-28,a-2,1953.14,o-02
424,2022-03-01,a-2,1955.94,o-02
425,2022-03-02,a-2,1958.01,o-02
426,2022-03-03,a-2,1968.25,o-02
427,2022-03-04,a-2,1984.87,o-02
428,2022-03-05,a-2,1992.27,o-02
429,2022-03-06,a-2,1996.78,o-02
430,2022-03-07,a-2,2018.84,o-02
431,2022-03-08,a-2,2091.8,o-02
432,2022-03-09,a-2,2141.05,o-02
433,2022-03-10,a-2,2147.96,o-02
434,2022-03-11,a-2,2186.68,o-02
435,2022-03-12,a-2,2202.16,o-02
436,2022-03-13,a-2,2213.06,o-02
437,2022-03-14,a-2,2226.56,o-02
438,2022-03-15,a-2,2240.56,o-02
439,2022-03-16,a-2,2241.06,o-02
440,2022-03-17,a-2,2241.18,o-02
441,2022-03-18,a-2,2235.66,o-02
442,2022-03-19,a-2,2233.84,o-02
443,2022-03-20,a-2,2233.84,o-02
444,2022-03-21,a-2,2232.88,o-02
445,2022-03-22,a-2,2232.49,o-02
446,2022-03-23,a-2,2232.88,o-02
447,2022-03-24,a-2,2233.14,o-02
448,2022-03-25,a-2,2232.9,o-02
449,2022-03-26,a-2,2233.16,o-02
450,2022-03-27,a-2,2232.64,o-02
451,2022-03-28,a-2,2232.61,o-02
452,2022-03-29,a-2,2231.26,o-02
453,2022-03-30,a-2,2230.48,o-02
454,2022-03-31,a-2,2230.31,o-02
455,2022-04-01,a-2,2230.31,o-02
456,2022-04-02,a-2,2227.32,o-02
457,2022-04-03,a-2,2227.32,o-02
458,2022-04-04,a-2,2226.59,o-02
459,2022-04-05,a-2,2221.05,o-02
460,2022-04-06,a-2,2220.79,o-02
461,2022-04-07,a-2,2220.39,o-02
462,2022-04-08,a-2,2220.55,o-02
463,2022-04-09,a-2,2219.37,o-02
464,2022-04-10,a-2,2217.03,o-02
465,2022-04-11,a-2,2214.37,o-02
466,2022-04-12,a-2,2215.84,o-02
467,2022-04-13,a-2,2216.0,o-02
468,2022-04-14,a-2,2216.26,o-02
469,2022-04-15,a-2,2215.74,o-02
470,2022-04-16,a-2,2208.82,o-02
471,2022-04-17,a-2,2209.46,o-02
472,2022-04-18,a-2,2209.08,o-02
473,2022-04-19,a-2,2210.74,o-02
474,2022-04-20,a-2,2210.74,o-02
475,2022-04-21,a-2,2210.94,o-02
476,2022-04-22,a-2,2211.58,o-02
477,2022-04-23,a-2,2211.71,o-02
478,2022-04-24,a-2,2211.71,o-02
479,2022-04-25,a-2,2211.79,o-02
480,2022-04-26,a-2,2210.4,o-02
481,2022-04-27,a-2,2210.4,o-02
482,2022-04-28,a-2,2211.9,o-02
483,2022-04-29,a-2,2212.54,o-02
484,2022-04-30,a-2,2212.54,o-02
485,2022-05-01,a-2,2174.55,o-02
486,2022-05-02,a-2,2169.46,o-02
487,2022-05-03,a-2,2164.82,o-02
488,2022-05-04,a-2,2163.79,o-02
489,2022-05-05,a-2,2163.59,o-02
490,2022-05-06,a-2,2164.92,o-02
491,2022-05-07,a-2,2168.13,o-02
492,2022-05-08,a-2,2177.62,o-02
493,2022-05-09,a-2,2177.87,o-02
494,2022-05-10,a-2,2183.58,o-02
495,2022-05-11,a-2,2182.55,o-02
496,2022-05-12,a-2,2184.17,o-02
497,2022-05-13,a-2,2187.42,o-02
498,2022-05-14,a-2,2189.18,o-02
499,2022-05-15,a-2,2189.18,o-02
500,2022-05-16,a-2,2189.56,o-02
501,2022-05-17,a-2,2198.5,o-02
502,2022-05-18,a-2,2202.35,o-02
503,2022-05-19,a-2,2208.14,o-02
504,2022-05-20,a-2,2210.58,o-02
505,2022-05-21,a-2,2215.03,o-02
506,2022-05-22,a-2,2216.76,o-02
507,2022-05-23,a-2,2220.76,o-02
508,2022-05-24,a-2,2229.54,o-02
509,2022-05-25,a-2,2230.51,o-02
510,2022-05-26,a-2,2236.42,o-02
511,2022-05-27,a-2,2240.09,o-02
512,2022-05-28,a-2,2245.01,o-02
513,2022-05-29,a-2,2245.01,o-02
514,2022-05-30,a-2,2245.77,o-02
515,2022-05-31,a-2,2249.75,o-02
516,2022-06-01,a-2,2247.82,o-02
517,2022-06-02,a-2,2248.97,o-02
518,2022-06-03,a-2,2250.13,o-02
519,2022-06-04,a-2,2255.94,o-02
520,2022-06-05,a-2,2256.06,o-02
521,2022-06-06,a-2,2257.71,o-02
522,2022-06-07,a-2,2260.04,o-02
523,2022-06-08,a-2,2263.31,o-02
524,2022-06-09,a-2,2267.95,o-02
525,2022-06-10,a-2,2283.49,o-02
526,2022-06-11,a-2,2288.89,o-02
527,2022-06-12,a-2,2290.84,o-02
528,2022-06-13,a-2,2292.9,o-02
529,2022-06-14,a-2,2296.58,o-02
530,2022-06-15,a-2,2296.56,o-02
531,2022-06-16,a-2,2305.12,o-02
532,2022-06-17,a-2,2320.41,o-02
533,2022-06-18,a-2,2322.41,o-02
534,2022-06-19,a-2,2323.16,o-02
535,2022-06-20,a-2,2324.41,o-02
536,2022-06-21,a-2,2328.49,o-02
537,2022-06-22,a-2,2331.72,o-02
538,2022-06-23,a-2,2341.48,o-02
539,2022-06-24,a-2,2349.16,o-02
540,2022-06-25,a-2,2350.1,o-02
541,2022-06-26,a-2,2352.49,o-02
542,2022-06-27,a-2,2352.0,o-02
543,2022-06-28,a-2,2354.05,o-02
544,2022-06-29,a-2,2355.9,o-02
545,2022-06-30,a-2,2359.88,o-02
546,2022-07-01,a-2,2336.37,o-02
547,2022-07-02,a-2,2330.59,o-02
548,2022-07-03,a-2,2332.32,o-02
549,2022-07-04,a-2,2332.2,o-02
550,2022-07-05,a-2,2332.12,o-02
551,2022-07-06,a-2,2330.27,o-02
552,2022-07-07,a-2,2326.38,o-02
553,2022-07-08,a-2,2323.19,o-02
554,2022-07-09,a-2,2320.54,o-02
555,2022-07-10,a-2,2320.26,o-02
556,2022-07-11,a-2,2318.77,o-02
557,2022-07-12,a-2,2313.46,o-02
558,2022-07-13,a-2,2306.89,o-02
559,2022-07-14,a-2,2294.58,o-02
560,2022-07-15,a-2,2278.94,o-02
561,2022-07-16,a-2,2277.67,o-02
562,2022-07-17,a-2,2274.49,o-02
563,2022-07-18,a-2,2272.96,o-02
564,2022-07-19,a-2,2262.98,o-02
565,2022-07-20,a-2,2247.37,o-02
566,2022-07-21,a-2,2237.57,o-02
567,2022-07-22,a-2,2234.11,o-02
568,2022-07-23,a-2,2219.32,o-02
569,2022-07-24,a-2,2217.23,o-02
570,2022-07-25,a-2,2208.46,o-02
571,2022-07-26,a-2,2197.98,o-02
572,2022-07-27,a-2,2191.94,o-02
573,2022-07-28,a-2,2175.71,o-02
574,2022-07-29,a-2,2170.45,o-02
575,2022-07-30,a-2,2164.17,o-02
576,2022-07-31,a-2,2163.08,o-02
577,2022-08-01,a-2,2160.2,o-02
578,2022-08-02,a-2,2155.43,o-02
579,2022-08-03,a-2,2146.69,o-02
580,2022-08-04,a-2,2133.75,o-02
581,2022-08-05,a-2,2126.11,o-02
582,2022-08-06,a-2,2119.28,o-02
583,2022-08-07,a-2,2118.31,o-02
584,2022-08-08,a-2,2112.65,o-02
585,2022-08-09,a-2,2103.14,o-02
586,2022-08-10,a-2,2093.69,o-02
587,2022-08-11,a-2,2086.8,o-02
588,2022-08-12,a-2,2084.11,o-02
589,2022-08-13,a-2,2074.05,o-02
590,2022-08-14,a-2,2069.61,o-02
591,2022-08-15,a-2,2066.45,o-02
592,2022-08-16,a-2,2064.87,o-02
593,2022-08-17,a-2,2056.95,o-02
594,2022-08-18,a-2,2050.81,o-02
595,2022-08-19,a-2,2044.1,o-02
596,2022-08-20,a-2,2040.22,o-02
597,2022-08-21,a-2,2039.37,o-02
598,2022-08-22,a-2,2035.73,o-02
599,2022-08-23,a-2,2028.0,o-02
600,2022-08-24,a-2,2026.8,o-02
601,2022-08-25,a-2,2025.87,o-02
602,2022-08-26,a-2,2026.15,o-02
603,2022-08-27,a-2,2025.92,o-02
604,2022-08-28,a-2,2025.92,o-02
605,2022-08-29,a-2,2022.9,o-02
606,2022-08-30,a-2,2022.9,o-02
607,2022-08-31,a-2,2024.12,o-02
608,2022-09-01,a-2,2025.34,o-02
609,2022-09-02,a-2,2024.84,o-02
610,2022-09-03,a-2,2023.73,o-02
611,2022-09-04,a-2,2020.29,o-02
612,2022-09-05,a-2,2023.73,o-02
613,2022-09-06,a-2,2023.44,o-02
614,2022-09-07,a-2,2022.95,o-02
615,2022-09-08,a-2,2019.42,o-02
616,2022-09-09,a-2,2016.58,o-02
617,2022-09-10,a-2,2021.45,o-02
618,2022-09-11,a-2,2021.02,o-02
619,2022-09-12,a-2,2019.8,o-02
620,2022-09-13,a-2,2018.8,o-02
621,2022-09-14,a-2,2017.13,o-02
622,2022-09-15,a-2,2014.3,o-02
623,2022-09-16,a-2,2014.41,o-02
624,2022-09-17,a-2,2012.7,o-02
625,2022-09-18,a-2,2012.65,o-02
626,2022-09-19,a-2,2012.33,o-02
627,2022-09-20,a-2,2010.33,o-02
628,2022-09-21,a-2,1998.26,o-02
629,2022-09-22,a-2,2001.68,o-02
630,2022-09-23,a-2,1999.49,o-02
631,2022-09-24,a-2,1996.9,o-02
632,2022-09-25,a-2,1996.41,o-02
633,2022-09-26,a-2,1994.31,o-02
634,2022-09-27,a-2,1988.28,o-02
